Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,BFO CLIF specification label,BFO OWL specification label,curator note,CVDO definition,CVDO editor note,definition,definition source,editor note,editor preferred term,elucidation,example of usage,has associated axiom(fol),has associated axiom(nl),has axiom label,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/BFO_0000055,http://purl.obolibrary.org/obo/BFO_0000066,http://purl.obolibrary.org/obo/BFO_0000132,http://purl.obolibrary.org/obo/BFO_0000172,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,term editor
http://purl.obolibrary.org/obo/BFO_0000040,material entity,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000004,,MaterialEntity,material,,,,,,"BFO 2 Reference: ‘Matter’ is intended to encompass both mass and energy (we will address the ontological treatment of portions of energy in a later version of BFO). A portion of matter is anything that includes elementary particles among its proper or improper parts: quarks and leptons, including electrons, as the smallest particles thus far discovered; baryons (including protons and neutrons) at a higher level of granularity; atoms and molecules at still higher levels, forming the cells, organs, organisms and other material entities studied by biologists, the portions of rock studied by geologists, the fossils studied by paleontologists, and so on.Material entities are three-dimensional entities (entities extended in three spatial dimensions), as contrasted with the processes in which they participate, which are four-dimensional entities (entities extended also along the dimension of time).According to the FMA, material entities may have immaterial entities as parts – including the entities identified below as sites; for example the interior (or ‘lumen’) of your small intestine is a part of your body. BFO 2.0 embodies a decision to follow the FMA here.|BFO 2 Reference: Material entities (continuants) can preserve their identity even while gaining and losing material parts. Continuants are contrasted with occurrents, which unfold themselves in successive temporal parts or phases [60|BFO 2 Reference: Object, Fiat Object Part and Object Aggregate are not intended to be exhaustive of Material Entity. Users are invited to propose new subcategories of Material Entity.",,A material entity is an independent continuant that has some portion of matter as proper or improper continuant part. (axiom label in BFO2 Reference: [019-002]),a tornado|an energy wave|a puff of smoke|a hurricane|the undetached arm of a human being|a flame|a photon|an aggregate of human beings.|a sea wave|an epidemic|a human being|a forest fire,(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt x y t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [021-002] |(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt y x t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [020-002] |(forall (x) (if (MaterialEntity x) (IndependentContinuant x))) // axiom label in BFO2 CLIF: [019-002] ,Every entity which has a material entity as continuant part is a material entity. (axiom label in BFO2 Reference: [020-002])|every entity of which a material entity is continuant part is also a material entity. (axiom label in BFO2 Reference: [021-002]),,BFO:0000040,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/DOID_1287,DOID_1287,,A disease affecting the cardiovascular system.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the cardiovascular system.,,,,,,,,,,,DOID:1287,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000311,heart block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000310,,,,,,,,,,,,,,,,CVDO:0000311,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000080,left posterior fascicular block (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000080,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000063,Mobitz II second degree sinoatrial block (disease),sinus exit block,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000063,,,,,,,,sinus exit block,,,,,,
http://purl.obolibrary.org/obo/DOID_12935,DOID_12935,,A dilated cardiomyopathy resulting from alcohol intoxication.,FALSE,,,http://purl.obolibrary.org/obo/DOID_12930,,,,,A dilated cardiomyopathy resulting from alcohol intoxication.,,,,,,,,,,,DOID:12935,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000550,endocardium pathological process,,A pathological process occuring in the endocardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process occuring in the endocardium.,,,,,,,,,,,CVDO:0000550,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000017,realizable entity,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000020,,RealizableEntity,realizable,,,,,,,,To say that b is a realizable entity is to say that b is a specifically dependent continuant that inheres in some independent continuant which is not a spatial region and is of a type instances of which are realized in processes of a correlated type. (axiom label in BFO2 Reference: [058-002]),the role of being a doctor|the function of your reproductive organs|the role of this boundary to delineate where Utah and Colorado meet|the disposition of this piece of metal to conduct electricity.|the disposition of your blood to coagulate,(forall (x t) (if (RealizableEntity x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (bearerOfAt y x t))))) // axiom label in BFO2 CLIF: [060-002] |(forall (x) (if (RealizableEntity x) (and (SpecificallyDependentContinuant x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (inheresIn x y)))))) // axiom label in BFO2 CLIF: [058-002] ,All realizable dependent continuants have independent continuants that are not spatial regions as their bearers. (axiom label in BFO2 Reference: [060-002]),,BFO:0000017,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/BFO_0000028,three-dimensional spatial region,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000006,,ThreeDimensionalSpatialRegion,3d-s-region,,,,,,,,A three-dimensional spatial region is a spatial region that is of three dimensions. (axiom label in BFO2 Reference: [040-001]),"a cube-shaped region of space|a sphere-shaped region of space,",(forall (x) (if (ThreeDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [040-001] ,,,BFO:0000028,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/DOID_10128,DOID_10128,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,,,,,,,,,DOID:10128,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000006,spatial region,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000141,,SpatialRegion,s-region,,,,,,"Spatial region doesn't have a closure axiom because the subclasses don't exhaust all possibilites. An example would be the union of a spatial point and a spatial line that doesn't overlap the point, or two spatial lines that intersect at a single point. In both cases the resultant spatial region is neither 0-dimensional, 1-dimensional, 2-dimensional, or 3-dimensional.|BFO 2 Reference: Spatial regions do not participate in processes.",,A spatial region is a continuant entity that is a continuant_part_of spaceR as defined relative to some frame R. (axiom label in BFO2 Reference: [035-001]),,(forall (x y t) (if (and (SpatialRegion x) (continuantPartOfAt y x t)) (SpatialRegion y))) // axiom label in BFO2 CLIF: [036-001] |(forall (x) (if (SpatialRegion x) (Continuant x))) // axiom label in BFO2 CLIF: [035-001] ,All continuant parts of spatial regions are spatial regions. (axiom label in BFO2 Reference: [036-001]),,BFO:0000006,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000458,ventricular preexcitation (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000535,,,,,,,,,,,,,,,,CVDO:0000458,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_4079,DOID_4079,,A disease affecting a valve of the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting a valve of the heart.,,,,,,,,,,,DOID:4079,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_9286,DOID_9286,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:9286,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0050645,DOID_0050645,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:0050645,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000330,ventricular myocardium dilatation,,A pathological process of dilatation of the myocardium of a cardiac ventricle.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process of dilatation of the myocardium of a cardiac ventricle.,,,,,,,,,,,CVDO:0000330,,http://purl.obolibrary.org/obo/FMA_12151,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000321,left posterior fascicular block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000313,,,,,,,,,,,,,,,,CVDO:0000321,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_9775,DOID_9775,,A congestive heart failure with preserved ejection fraction.,FALSE,,,,,,,,A congestive heart failure with preserved ejection fraction.,,,,,,,,,,,DOID:9775,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_7098,FMA_7098,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:7098,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_989,DOID_989,,A disease characterized by the displacement of a degenerated heart valve leaflet during systole.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by the displacement of a degenerated heart valve leaflet during systole.,,,,,,,,,,,DOID:989,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_8516,DOID_8516,,A pathological process consisting in a pulmonary embolism and an infarction that follows.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process consisting in a pulmonary embolism and an infarction that follows.,,,,,,,,,,,DOID:8516,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000449,common atrial flutter (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000448,,,,,,,,,,,,,,,,CVDO:0000449,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000559,material anatomical entity disorder,,A disorder located in an anatomical entity.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,,,,,,,,,,,,CVDO:0000559,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000225,embolism,,A pathological process of lodging of an embolus in a blood vessel.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process of lodging of an embolus in a blood vessel.,,,,,,,,,,,CVDO:0000225,,http://purl.obolibrary.org/obo/FMA_3710,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000325,first degree sinoatrial block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000314,,,,,,,,,,,,,,,,CVDO:0000325,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000308,junctional tachycardia (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000111,,,,,,,,,,,,,,,,CVDO:0000308,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000081,infra-hisian block (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000081,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_396,DOID_396,,,FALSE,,,,,,,,,,,,,,,,,,,DOID:396,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000472,cardiac channelopathy,,A disease cause by a cardiac ion channel disorder.,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,A disease cause by a cardiac ion channel disorder.,,,,,,,,,,,CVDO:0000472,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000582,right ventricle disease,,A disease affecting a heart right ventricle.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting a heart right ventricle.,,,,,,,,,,,CVDO:0000582,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000145,relational quality,,"b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])",FALSE,,,http://purl.obolibrary.org/obo/BFO_0000019,,RelationalQuality,r-quality,,,,"b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])",,,,,"a marriage bond, an instance of requited love, an obligation between one person and another.|John’s role of husband to Mary is dependent on Mary’s role of wife to John, and both are dependent on the object aggregate comprising John and Mary as member parts joined together through the relational quality of being married.",(iff (RelationalQuality a) (exists (b c t) (and (IndependentContinuant b) (IndependentContinuant c) (qualityOfAt a b t) (qualityOfAt a c t)))) // axiom label in BFO2 CLIF: [057-001] ,,,BFO:0000145,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000463,atrioventricular accessory bundle,,Accessory bundle that connects the atrium to a ventricle outside of the regular atrioventricular conduction system.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000462,,,,,Accessory bundle that connects the atrium to a ventricle outside of the regular atrioventricular conduction system.,,,,,,,,,,,CVDO:0000463,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000480,atrioventricular reciprocating tachycardia (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000480,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_9768,DOID_9768,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,,,,,,,,,,,,DOID:9768,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_3734,FMA_3734,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:3734,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000316,Mobitz II second degree atrioventricular block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000312,,,,,,,,,,,,,,,,CVDO:0000316,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000555,heart ventricle disorder,,A disorder always located in a heart ventricle.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in a heart ventricle.,,,,,,,,,,,CVDO:0000555,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_13256,FMA_13256,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:13256,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000577,inflammatory dilated cardiomyopathy,inflammatory dilated cardiomyopathy,"""Inflammatory DCM is defined by the presence of chronic inflammatory cells in association with left ventricular dilatation and reduced ejection fraction"".
(Elliott et al., 2008)",FALSE,,,http://purl.obolibrary.org/obo/DOID_12930,,,,,"""Inflammatory DCM is defined by the presence of chronic inflammatory cells in association with left ventricular dilatation and reduced ejection fraction"".
(Elliott et al., 2008)",,,,,,,,,,,CVDO:0000577,,,,,,,,inflammatory dilated cardiomyopathy,,,,,,
http://purl.obolibrary.org/obo/FMA_9558,FMA_9558,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:9558,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_7161,FMA_7161,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:7161,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_83378,FMA_83378,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:83378,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_4372,DOID_4372,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000225,,,,,,,,,,,,,,,,DOID:4372,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000146,two-dimensional continuant fiat boundary,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000140,,TwoDimensionalContinuantFiatBoundary,2d-cf-boundary,,,,,,,,a two-dimensional continuant fiat boundary (surface) is a self-connected fiat surface whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [033-001]),,(iff (TwoDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (TwoDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [033-001] ,,,BFO:0000146,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000490,atrioventricular reciprocating tachycardia (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000308,,,,,,,,,,,,,,,,CVDO:0000490,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000473,long QT syndrome,,A cardiac channelopathy in which delayed repolarization of the heart following a heartbeat increases the risk of episodes of torsades de pointes. This is a rare disease.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000472,,,,,A cardiac channelopathy in which delayed repolarization of the heart following a heartbeat increases the risk of episodes of torsades de pointes. This is a rare disease.,,,,,,,,,,,CVDO:0000473,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000583,ventricular myocardium contraction dysfunctional process,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000571,,,,,,,,,,,,,,,,CVDO:0000583,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_519,DOID_519,,A disease characterized by an inflammation of the aorta.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by an inflammation of the aorta.,,,,,,,,,,,DOID:519,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000216,vascular pathological process,,A pathological process involving or occuring in a blood vessel.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process involving or occuring in a blood vessel.,,,,,,,,,,,CVDO:0000216,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000326,third degree sinoatrial block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000314,,,,,,,,,,,,,,,,CVDO:0000326,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000034,function,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000016,,Function,function,,,,,,"BFO 2 Reference: In the past, we have distinguished two varieties of function, artifactual function and biological function. These are not asserted subtypes of BFO:function however, since the same function – for example: to pump, to transport – can exist both in artifacts and in biological entities. The asserted subtypes of function that would be needed in order to yield a separate monoheirarchy are not artifactual function, biological function, etc., but rather transporting function, pumping function, etc.",,"A function is a disposition that exists in virtue of the bearer’s physical make-up and this physical make-up is something the bearer possesses because it came into being, either through evolution (in the case of natural biological entities) or through intentional design (in the case of artifacts), in order to realize processes of a certain sort. (axiom label in BFO2 Reference: [064-001])",the function of amylase in saliva to break down starch into sugar|the function of a heart pacemaker to regulate the beating of a heart through electricity|the function of a hammer to drive in nails,(forall (x) (if (Function x) (Disposition x))) // axiom label in BFO2 CLIF: [064-001] ,,,BFO:0000034,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/DOID_0050644,DOID_0050644,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:0050644,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1869,DOID_1869,,A chronic pericarditis due to rheumatic fever.,FALSE,,,http://purl.obolibrary.org/obo/DOID_1787,,,,,A chronic pericarditis due to rheumatic fever.,,,,,,,,,,,DOID:1869,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_8861,DOID_8861,pulmonary subvalvular stenosis,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,DOID label 'pulmonary subvalvular stenosis' was changed for homogeneization with 'subvalvular aortic stenosis'.,,,,,,,,,,DOID:8861,,,,,,,,pulmonary subvalvular stenosis,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000110,cardiac atrium fibrosis,,A pathological process of fibrosis of the cardiac atrium.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000273,,,,,A pathological process of fibrosis of the cardiac atrium.,,,,,,,,,,,CVDO:0000110,,http://purl.obolibrary.org/obo/FMA_7099,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000590,pulmonary valve pathological process,,A pathological process occurring in a pulmonary valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process occurring in a pulmonary valve.,,,,,,,,,,,CVDO:0000590,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000481,ventricular tachycardia (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000481,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000591,myocardium disease,,A disease affecting the myocardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the myocardium.,,,,,,,,,,,CVDO:0000591,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000317,first degree atrioventricular block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000312,,,,,,,,,,,,,,,,CVDO:0000317,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000224,atheromous plaque formation in artery,,A pathological process of formation of atheromous plaques in an artery.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process of formation of atheromous plaques in an artery.,,,,,,,,,,,CVDO:0000224,,http://purl.obolibrary.org/obo/FMA_50720,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000307,ventricular fibrillation (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000489,,,,,,,,,,,,,,,,CVDO:0000307,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_5749,DOID_5749,,A disease affecting the pulmonary valve of the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the pulmonary valve of the heart.,,,,,,,,,,,DOID:5749,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000485,torsades de pointes (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000485,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_11984,DOID_11984,,"""A heart disease with increased ventricular wall thickness or mass in the absence of loading conditions (hypertension, valve disease) sufficient to cause the observed abnormality.""
(Elliott et al., 2008, European Heart Journal, 29, 270-276)",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"""A heart disease with increased ventricular wall thickness or mass in the absence of loading conditions (hypertension, valve disease) sufficient to cause the observed abnormality.""
(Elliott et al., 2008, European Heart Journal, 29, 270-276)",,,,,,,,,,,DOID:11984,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000061,OGMS_0000061,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000060,,,,,,,,,,,,,,,,OGMS:0000061,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000094,atrial flutter (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000094,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000077,impaired posterior division of left branch of atrioventricular bundle,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000047,,,,,,,,,,,,,,,,CVDO:0000077,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000471,inappropriate sinus tachycardia (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000471,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_10272,left anterior fascicular block (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,DOID label changed to 'left anterior fascicular block (disease)' for symmetry reasons with 'left posterior fascicular block (disease)',,,,,,,,,,DOID:10272,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_520,DOID_520,,A disease affecting the aorta.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the aorta.,,,,,,,,,,,DOID:520,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000454,monomorphic ventricular tachycardia (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000453,,,,,,,,,,,,,,,,CVDO:0000454,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000564,disease of material anatomical entity,,A disease that affects a material anatomical entity.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,,,,,,,,,CVDO:0000564,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000581,left ventricle disease,,A disease affecting a heart left ventricle.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting a heart left ventricle.,,,,,,,,,,,CVDO:0000581,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_62,DOID_62,,A disease affecting the aortic valve of the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the aortic valve of the heart.,,,,,,,,,,,DOID:62,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_11840,DOID_11840,,A coronary heart disease with coronary artery smooth muscle constriction.,FALSE,,,http://purl.obolibrary.org/obo/DOID_3393,,,,,A coronary heart disease with coronary artery smooth muscle constriction.,,,,,,,,,,,DOID:11840,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_14121,DOID_14121,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:14121,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000248,myocardium disorder,,A disorder always located in the mycoardium.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in the mycoardium.,,,,,,,,,,,CVDO:0000248,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_4248,DOID_4248,,A disorder of atheromous plaques in a coronary artery.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder of atheromous plaques in a coronary artery.,,,,,,,,,,,DOID:4248,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000234,compression disease,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_178,,,,,,,,,,,,,,,,CVDO:0000234,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000066,OGMS_0000066,,,FALSE,,,,,,,,,,,,,,,,,,,OGMS:0000066,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_11516,DOID_11516,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,,,,,,,,,DOID:11516,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060000,DOID_0060000,,An endocarditis caused by infection.,FALSE,,,,,,,,An endocarditis caused by infection.,,,,,,,,,,,DOID:0060000,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_10234,DOID_10234,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000036,,,,,,,,,,,,,,,,DOID:10234,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000588,mitral valve pathological process,,A pathological process occurring in a mitral valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process occurring in a mitral valve.,,,,,,,,,,,CVDO:0000588,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000495,premature junctional contraction (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000495,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_3939,FMA_3939,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:3939,,,,,,,,,,,,,,
