Class ID,Preferred Label,Synonym,Definitions,Parents
http://purl.obolibrary.org/obo/GO_0034660,'ncRNA metabolic process',,'The chemical reactions and pathways involving non-coding RNA transcripts (ncRNAs).',http://purl.obolibrary.org/obo/GO_0016070
http://purl.obolibrary.org/obo/GO_0034776,'response to histamine',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a histamine stimulus. Histamine, the biogenic amine 2-(1H-imidazol-4-yl)ethanamine, is involved in local immune responses as well as regulating physiological function in the gut and acting as a neurotransmitter.'",http://purl.obolibrary.org/obo/GO_0014070	http://purl.obolibrary.org/obo/GO_0010243
http://purl.obolibrary.org/obo/GO_0035094,'response to nicotine',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nicotine stimulus.'",http://purl.obolibrary.org/obo/GO_0042221
http://purl.obolibrary.org/obo/GO_0035556,'intracellular signal transduction',,"'The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell.'",http://purl.obolibrary.org/obo/GO_0007165
http://purl.obolibrary.org/obo/GO_0035637,'multicellular organismal signaling',,'The transfer of information occurring at the level of a multicellular organism.',http://purl.obolibrary.org/obo/GO_0032501	http://purl.obolibrary.org/obo/GO_0023052
http://purl.obolibrary.org/obo/GO_0035725,'sodium ion transmembrane transport',,'A process in which a sodium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore.',http://purl.obolibrary.org/obo/GO_0006812	http://purl.obolibrary.org/obo/GO_0098662
http://purl.obolibrary.org/obo/GO_0035726,'common myeloid progenitor cell proliferation',,"'The multiplication or reproduction of common myeloid progenitor cells, resulting in the expansion of a cell population. A common myeloid progenitor cell is a progenitor cell committed to the myeloid lineage.'",http://purl.obolibrary.org/obo/GO_0008283
http://purl.obolibrary.org/obo/GO_0035813,'regulation of renal sodium excretion',,'Any process that modulates the amount of sodium excreted in urine over a unit of time.',http://purl.obolibrary.org/obo/GO_0044062	http://purl.obolibrary.org/obo/GO_0065008	http://purl.obolibrary.org/obo/GO_0044057
http://purl.obolibrary.org/obo/GO_0035814,'negative regulation of renal sodium excretion',,'Any process that decreases the amount of sodium excreted in urine over a unit of time.',http://purl.obolibrary.org/obo/GO_0051241	http://purl.obolibrary.org/obo/GO_0035813	http://purl.obolibrary.org/obo/GO_0051048
http://purl.obolibrary.org/obo/GO_0035820,'negative regulation of renal sodium excretion by angiotensin',,'The process in which angiotensin decreases the amount of sodium that is excreted in urine over a unit of time.',http://purl.obolibrary.org/obo/GO_0035814	http://purl.obolibrary.org/obo/GO_0003083
http://purl.obolibrary.org/obo/GO_0036119,'response to platelet-derived growth factor',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus.'",http://purl.obolibrary.org/obo/GO_0070848	http://purl.obolibrary.org/obo/GO_0009719
http://purl.obolibrary.org/obo/GO_0036120,'cellular response to platelet-derived growth factor stimulus',,"'Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus.'",http://purl.obolibrary.org/obo/GO_0036119	http://purl.obolibrary.org/obo/GO_0071363	http://purl.obolibrary.org/obo/GO_0071495
http://purl.obolibrary.org/obo/GO_0036211,'protein modification process',,"'The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification).'",http://purl.obolibrary.org/obo/GO_0043170	http://purl.obolibrary.org/obo/GO_0019538
http://purl.obolibrary.org/obo/GO_0036376,'sodium ion export across plasma membrane',,"'The directed movement of sodium ions from inside of a cell, across the plasma membrane and into the extracellular region.'",http://purl.obolibrary.org/obo/GO_0140115	http://purl.obolibrary.org/obo/GO_0030001	http://purl.obolibrary.org/obo/GO_0035725
http://purl.obolibrary.org/obo/GO_0038083,'peptidyl-tyrosine autophosphorylation',,"'The phosphorylation by a protein of one or more of its own tyrosine amino acid residues, or a tyrosine residue on an identical protein.'",http://purl.obolibrary.org/obo/GO_0046777	http://purl.obolibrary.org/obo/GO_0018108
http://purl.obolibrary.org/obo/GO_0040012,'regulation of locomotion',,"'Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.'",http://purl.obolibrary.org/obo/GO_0050789
http://purl.obolibrary.org/obo/GO_0040017,'positive regulation of locomotion',,"'Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism.'",http://purl.obolibrary.org/obo/GO_0048518	http://purl.obolibrary.org/obo/GO_0040012
http://purl.obolibrary.org/obo/GO_0042053,'regulation of dopamine metabolic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving dopamine.'",http://purl.obolibrary.org/obo/GO_0042069
http://purl.obolibrary.org/obo/GO_0042060,'wound healing',,"'The series of events that restore integrity to a damaged tissue, following an injury.'",http://purl.obolibrary.org/obo/GO_0009611
http://purl.obolibrary.org/obo/GO_0042069,'regulation of catecholamine metabolic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving catecholamines.'",http://purl.obolibrary.org/obo/GO_0033238	http://purl.obolibrary.org/obo/GO_0080090
http://purl.obolibrary.org/obo/GO_0042127,'regulation of cell population proliferation',,"'Any process that modulates the frequency, rate or extent of cell proliferation.'",http://purl.obolibrary.org/obo/GO_0050794
http://purl.obolibrary.org/obo/GO_0042220,'response to cocaine',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cocaine stimulus. Cocaine is a crystalline alkaloid obtained from the leaves of the coca plant.'",http://purl.obolibrary.org/obo/GO_0043279	http://purl.obolibrary.org/obo/GO_1901700	http://purl.obolibrary.org/obo/GO_0014070
http://purl.obolibrary.org/obo/GO_0042221,'response to chemical',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.'",http://purl.obolibrary.org/obo/GO_0050896
http://purl.obolibrary.org/obo/GO_0042310,'vasoconstriction',,"'A decrease in the diameter of blood vessels, especially arteries, due to constriction of smooth muscle cells that line the vessels, and usually causing an increase in blood pressure.'",http://purl.obolibrary.org/obo/GO_0097746
http://purl.obolibrary.org/obo/GO_0042325,'regulation of phosphorylation',,"'Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule.'",http://purl.obolibrary.org/obo/GO_0019220
http://purl.obolibrary.org/obo/GO_0042327,'positive regulation of phosphorylation',,"'Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule.'",http://purl.obolibrary.org/obo/GO_0042325	http://purl.obolibrary.org/obo/GO_0045937
http://purl.obolibrary.org/obo/GO_0042417,'dopamine metabolic process',,"'The chemical reactions and pathways involving dopamine, a catecholamine neurotransmitter and a metabolic precursor of noradrenaline and adrenaline.'",http://purl.obolibrary.org/obo/GO_0006584
http://purl.obolibrary.org/obo/GO_0042493,'response to drug',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a drug stimulus. A drug is a substance used in the diagnosis, treatment or prevention of a disease.'",http://purl.obolibrary.org/obo/GO_0042221
http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',,'Any biological process involved in the maintenance of an internal steady state.',http://purl.obolibrary.org/obo/GO_0065008
http://purl.obolibrary.org/obo/GO_0042755,'eating behavior',,"'The specific behavior of an organism relating to the intake of food, any substance (usually solid) that can be metabolized by an organism to give energy and build tissue.'",http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/GO_0042981,'regulation of apoptotic process',,'Any process that modulates the occurrence or rate of cell death by apoptotic process.',http://purl.obolibrary.org/obo/GO_0043067
http://purl.obolibrary.org/obo/GO_0043043,'peptide biosynthetic process',,"'The chemical reactions and pathways resulting in the formation of peptides, compounds of 2 or more (but usually less than 100) amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. This may include the translation of a precursor protein and its subsequent processing into a functional peptide.'",http://purl.obolibrary.org/obo/GO_1901566	http://purl.obolibrary.org/obo/GO_0043604	http://purl.obolibrary.org/obo/GO_0006518
http://purl.obolibrary.org/obo/GO_0043066,'negative regulation of apoptotic process',,"'Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process.'",http://purl.obolibrary.org/obo/GO_0042981	http://purl.obolibrary.org/obo/GO_0043069
http://purl.obolibrary.org/obo/GO_0043067,'regulation of programmed cell death',,"'Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes.'",http://purl.obolibrary.org/obo/GO_0010941
http://purl.obolibrary.org/obo/GO_0043069,'negative regulation of programmed cell death',,"'Any process that stops, prevents, or reduces the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes.'",http://purl.obolibrary.org/obo/GO_0060548	http://purl.obolibrary.org/obo/GO_0043067
http://purl.obolibrary.org/obo/GO_0043085,'positive regulation of catalytic activity',,'Any process that activates or increases the activity of an enzyme.',http://purl.obolibrary.org/obo/GO_0050790	http://purl.obolibrary.org/obo/GO_0065009
http://purl.obolibrary.org/obo/GO_0043086,'negative regulation of catalytic activity',,'Any process that stops or reduces the activity of an enzyme.',http://purl.obolibrary.org/obo/GO_0050790	http://purl.obolibrary.org/obo/GO_0065009
http://purl.obolibrary.org/obo/GO_0043114,'regulation of vascular permeability',,'Any process that modulates the extent to which blood vessels can be pervaded by fluid.',http://purl.obolibrary.org/obo/GO_0003018	http://purl.obolibrary.org/obo/GO_0065008
http://purl.obolibrary.org/obo/GO_0043170,'macromolecule metabolic process',,"'The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.'",http://purl.obolibrary.org/obo/GO_0071704
http://purl.obolibrary.org/obo/GO_0043200,'response to amino acid',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups.'",http://purl.obolibrary.org/obo/GO_1901700	http://purl.obolibrary.org/obo/GO_0010243	http://purl.obolibrary.org/obo/GO_0042221
http://purl.obolibrary.org/obo/GO_0043207,'response to external biotic stimulus',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things.'",http://purl.obolibrary.org/obo/GO_0009605	http://purl.obolibrary.org/obo/GO_0009607
http://purl.obolibrary.org/obo/GO_0043269,'regulation of ion transport',,"'Any process that modulates the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.'",http://purl.obolibrary.org/obo/GO_0051049
http://purl.obolibrary.org/obo/GO_0043271,'negative regulation of ion transport',,"'Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.'",http://purl.obolibrary.org/obo/GO_0051051	http://purl.obolibrary.org/obo/GO_0043269
http://purl.obolibrary.org/obo/GO_0043278,'response to morphine',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a morphine stimulus. Morphine is an opioid alkaloid, isolated from opium, with a complex ring structure.'",http://purl.obolibrary.org/obo/GO_0014072
http://purl.obolibrary.org/obo/GO_0043279,'response to alkaloid',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alkaloid stimulus. Alkaloids are a large group of nitrogenous substances found in naturally in plants, many of which have extracts that are pharmacologically active.'",http://purl.obolibrary.org/obo/GO_0010243
http://purl.obolibrary.org/obo/GO_0043401,'steroid hormone mediated signaling pathway',,'A series of molecular signals mediated by a steroid hormone binding to a receptor.',http://purl.obolibrary.org/obo/GO_0007165
http://purl.obolibrary.org/obo/GO_0043406,'positive regulation of MAP kinase activity',,"'Any process that activates or increases the frequency, rate or extent of MAP kinase activity.'",http://purl.obolibrary.org/obo/GO_0043410	http://purl.obolibrary.org/obo/GO_0071900	http://purl.obolibrary.org/obo/GO_0071902
http://purl.obolibrary.org/obo/GO_0043408,'regulation of MAPK cascade',,"'Any process that modulates the frequency, rate or extent of signal transduction mediated by the MAP kinase (MAPK) cascade.'",http://purl.obolibrary.org/obo/GO_1902531
http://purl.obolibrary.org/obo/GO_0043410,'positive regulation of MAPK cascade',,"'Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade.'",http://purl.obolibrary.org/obo/GO_0043408	http://purl.obolibrary.org/obo/GO_1902533
http://purl.obolibrary.org/obo/GO_0043523,'regulation of neuron apoptotic process',,'Any process that modulates the occurrence or rate of cell death by apoptotic process in neurons.',http://purl.obolibrary.org/obo/GO_0042981	http://purl.obolibrary.org/obo/GO_1901214
http://purl.obolibrary.org/obo/GO_0043524,'negative regulation of neuron apoptotic process',,"'Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process in neurons.'",http://purl.obolibrary.org/obo/GO_1901215	http://purl.obolibrary.org/obo/GO_0043523	http://purl.obolibrary.org/obo/GO_0043066
http://purl.obolibrary.org/obo/GO_0043549,'regulation of kinase activity',,"'Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.'",http://purl.obolibrary.org/obo/GO_0042325	http://purl.obolibrary.org/obo/GO_0051338
http://purl.obolibrary.org/obo/GO_0043550,'regulation of lipid kinase activity',,"'Any process that modulates the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid.'",http://purl.obolibrary.org/obo/GO_0043549
http://purl.obolibrary.org/obo/GO_0043552,'positive regulation of phosphatidylinositol 3-kinase activity',,"'Any process that activates or increases the frequency, rate or extent of phosphatidylinositol 3-kinase activity.'",http://purl.obolibrary.org/obo/GO_0090218	http://purl.obolibrary.org/obo/GO_0043550
http://purl.obolibrary.org/obo/GO_0043603,'cellular amide metabolic process',,"'The chemical reactions and pathways involving an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group, as carried out by individual cells.'",http://purl.obolibrary.org/obo/GO_0034641
http://purl.obolibrary.org/obo/GO_0043604,'amide biosynthetic process',,"'The chemical reactions and pathways resulting in the formation of an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group.'",http://purl.obolibrary.org/obo/GO_0043603	http://purl.obolibrary.org/obo/GO_0044271
http://purl.obolibrary.org/obo/GO_0043933,'protein-containing complex subunit organization',,"'Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein complex.'",http://purl.obolibrary.org/obo/GO_0016043
http://purl.obolibrary.org/obo/GO_0044057,'regulation of system process',,"'Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system.'",http://purl.obolibrary.org/obo/GO_0051239
http://purl.obolibrary.org/obo/GO_0044062,'regulation of excretion',,"'Any process that modulates the frequency, rate, or extent of excretion, the elimination by an organism of the waste products that arise as a result of metabolic activity.'",http://purl.obolibrary.org/obo/GO_0051046	http://purl.obolibrary.org/obo/GO_0044057
http://purl.obolibrary.org/obo/GO_0044070,'regulation of anion transport',,"'Any process that modulates the frequency, rate or extent of the directed movement of anions, atoms or small molecules with a net negative charge into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.'",http://purl.obolibrary.org/obo/GO_0043269
http://purl.obolibrary.org/obo/GO_0044106,'cellular amine metabolic process',,"'The chemical reactions and pathways involving any organic compound that is weakly basic in character and contains an amino or a substituted amino group, as carried out by individual cells. Amines are called primary, secondary, or tertiary according to whether one, two, or three carbon atoms are attached to the nitrogen atom.'",http://purl.obolibrary.org/obo/GO_0034641	http://purl.obolibrary.org/obo/GO_1901564
http://purl.obolibrary.org/obo/GO_0044237,'cellular metabolic process',,'The chemical reactions and pathways by which individual cells transform chemical substances.',http://purl.obolibrary.org/obo/GO_0009987	http://purl.obolibrary.org/obo/GO_0008152
http://purl.obolibrary.org/obo/GO_0044238,'primary metabolic process',,"'The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism.'",http://purl.obolibrary.org/obo/GO_0008152
http://purl.obolibrary.org/obo/GO_0044248,'cellular catabolic process',,"'The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells.'",http://purl.obolibrary.org/obo/GO_0044237	http://purl.obolibrary.org/obo/GO_0009056
http://purl.obolibrary.org/obo/GO_0044249,'cellular biosynthetic process',,"'The chemical reactions and pathways resulting in the formation of substances, carried out by individual cells.'",http://purl.obolibrary.org/obo/GO_0044237	http://purl.obolibrary.org/obo/GO_0009058
http://purl.obolibrary.org/obo/GO_0044255,'cellular lipid metabolic process',,"'The chemical reactions and pathways involving lipids, as carried out by individual cells.'",http://purl.obolibrary.org/obo/GO_0044237	http://purl.obolibrary.org/obo/GO_0006629
http://purl.obolibrary.org/obo/GO_0044260,'cellular macromolecule metabolic process',,"'The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass, as carried out by individual cells.'",http://purl.obolibrary.org/obo/GO_0044237	http://purl.obolibrary.org/obo/GO_0043170
http://purl.obolibrary.org/obo/GO_0044265,'cellular macromolecule catabolic process',,"'The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells.'",http://purl.obolibrary.org/obo/GO_0044248	http://purl.obolibrary.org/obo/GO_0044260	http://purl.obolibrary.org/obo/GO_0009057
http://purl.obolibrary.org/obo/GO_0044267,'cellular protein metabolic process',,"'The chemical reactions and pathways involving a specific protein, rather than of proteins in general, occurring at the level of an individual cell. Includes cellular protein modification.'",http://purl.obolibrary.org/obo/GO_0019538	http://purl.obolibrary.org/obo/GO_0044260
http://purl.obolibrary.org/obo/GO_0044270,'cellular nitrogen compound catabolic process',,'The chemical reactions and pathways resulting in the breakdown of organic and inorganic nitrogenous compounds.',http://purl.obolibrary.org/obo/GO_0044248	http://purl.obolibrary.org/obo/GO_0034641
http://purl.obolibrary.org/obo/GO_0044271,'cellular nitrogen compound biosynthetic process',,'The chemical reactions and pathways resulting in the formation of organic and inorganic nitrogenous compounds.',http://purl.obolibrary.org/obo/GO_0044249	http://purl.obolibrary.org/obo/GO_0034641
http://purl.obolibrary.org/obo/GO_0044272,'sulfur compound biosynthetic process',,"'The chemical reactions and pathways resulting in the formation of compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione.'",http://purl.obolibrary.org/obo/GO_0044249	http://purl.obolibrary.org/obo/GO_0006790
http://purl.obolibrary.org/obo/GO_0044419,'biological process involved in interspecies interaction between organisms',,'Any process evolved to enable an interaction with an organism of a different species.',http://purl.obolibrary.org/obo/GO_0008150
http://purl.obolibrary.org/obo/GO_0045047,'protein targeting to ER',,"'The process of directing proteins towards the endoplasmic reticulum (ER) using signals contained within the protein. One common mechanism uses a 16- to 30-residue signal sequence, typically located at the N-terminus of the protein and containing positively charged amino acids followed by a continuous stretch of hydrophobic residues, which directs the ribosome to the ER membrane and initiates transport of the growing polypeptide across the ER membrane.'",http://purl.obolibrary.org/obo/GO_0006605	http://purl.obolibrary.org/obo/GO_0072599
http://purl.obolibrary.org/obo/GO_0045087,'innate immune response',,'Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens.',http://purl.obolibrary.org/obo/GO_0006955	http://purl.obolibrary.org/obo/GO_0098542
http://purl.obolibrary.org/obo/GO_0045184,'establishment of protein localization',,'The directed movement of a protein to a specific location.',http://purl.obolibrary.org/obo/GO_0008104	http://purl.obolibrary.org/obo/GO_0051234
http://purl.obolibrary.org/obo/GO_0045321,'leukocyte activation',,"'A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor.'",http://purl.obolibrary.org/obo/GO_0002376	http://purl.obolibrary.org/obo/GO_0001775
http://purl.obolibrary.org/obo/GO_0045428,'regulation of nitric oxide biosynthetic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide.'",http://purl.obolibrary.org/obo/GO_1903426	http://purl.obolibrary.org/obo/GO_0031326	http://purl.obolibrary.org/obo/GO_0080164
http://purl.obolibrary.org/obo/GO_0045429,'positive regulation of nitric oxide biosynthetic process',,"'Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide.'",http://purl.obolibrary.org/obo/GO_1903428	http://purl.obolibrary.org/obo/GO_1904407	http://purl.obolibrary.org/obo/GO_0045428	http://purl.obolibrary.org/obo/GO_0031328
http://purl.obolibrary.org/obo/GO_0045471,'response to ethanol',,"'Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ethanol stimulus.'",http://purl.obolibrary.org/obo/GO_0097305
http://purl.obolibrary.org/obo/GO_0045761,'regulation of adenylate cyclase activity',,"'Any process that modulates the frequency, rate or extent of adenylate cyclase activity.'",http://purl.obolibrary.org/obo/GO_0031279	http://purl.obolibrary.org/obo/GO_0051339
http://purl.obolibrary.org/obo/GO_0045785,'positive regulation of cell adhesion',,"'Any process that activates or increases the frequency, rate or extent of cell adhesion.'",http://purl.obolibrary.org/obo/GO_0030155	http://purl.obolibrary.org/obo/GO_0048522
http://purl.obolibrary.org/obo/GO_0045834,'positive regulation of lipid metabolic process',,"'Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving lipids.'",http://purl.obolibrary.org/obo/GO_0019216	http://purl.obolibrary.org/obo/GO_0009893
http://purl.obolibrary.org/obo/GO_0045859,'regulation of protein kinase activity',,"'Any process that modulates the frequency, rate or extent of protein kinase activity.'",http://purl.obolibrary.org/obo/GO_0001932	http://purl.obolibrary.org/obo/GO_0043549
http://purl.obolibrary.org/obo/GO_0045860,'positive regulation of protein kinase activity',,"'Any process that activates or increases the frequency, rate or extent of protein kinase activity.'",http://purl.obolibrary.org/obo/GO_0001934	http://purl.obolibrary.org/obo/GO_0045859	http://purl.obolibrary.org/obo/GO_0033674
http://purl.obolibrary.org/obo/GO_0045907,'positive regulation of vasoconstriction',,"'Any process that activates or increases the frequency, rate or extent of vasoconstriction.'",http://purl.obolibrary.org/obo/GO_0051240	http://purl.obolibrary.org/obo/GO_0019229
http://purl.obolibrary.org/obo/GO_0045937,'positive regulation of phosphate metabolic process',,"'Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates.'",http://purl.obolibrary.org/obo/GO_0010562	http://purl.obolibrary.org/obo/GO_0019220
http://purl.obolibrary.org/obo/GO_0046483,'heterocycle metabolic process',,"'The chemical reactions and pathways involving heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings).'",http://purl.obolibrary.org/obo/GO_0044237
http://purl.obolibrary.org/obo/GO_0046488,'phosphatidylinositol metabolic process',,"'The chemical reactions and pathways involving phosphatidylinositol, any glycophospholipid in which a sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol.'",http://purl.obolibrary.org/obo/GO_0006650
http://purl.obolibrary.org/obo/GO_0046651,'lymphocyte proliferation',,'The expansion of a lymphocyte population by cell division.',http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/GO_0045321
http://purl.obolibrary.org/obo/GO_0046700,'heterocycle catabolic process',,"'The chemical reactions and pathways resulting in the breakdown of heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings).'",http://purl.obolibrary.org/obo/GO_0044248	http://purl.obolibrary.org/obo/GO_0046483
http://purl.obolibrary.org/obo/GO_0046777,'protein autophosphorylation',,"'The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation).'",http://purl.obolibrary.org/obo/GO_0006468
http://purl.obolibrary.org/obo/GO_0046834,'lipid phosphorylation',,"'The process of introducing one or more phosphate groups into a lipid, any member of a group of substances soluble in lipid solvents but only sparingly soluble in aqueous solvents.'",http://purl.obolibrary.org/obo/GO_0016310	http://purl.obolibrary.org/obo/GO_0044255
http://purl.obolibrary.org/obo/GO_0046854,'phosphatidylinositol phosphorylation',,"'The process of introducing one or more phosphate groups into a phosphatidylinositol, any glycerophosphoinositol having one phosphatidyl group esterified to one of the hydroxy groups of inositol.'",http://purl.obolibrary.org/obo/GO_0046834	http://purl.obolibrary.org/obo/GO_0046488
http://purl.obolibrary.org/obo/GO_0046883,'regulation of hormone secretion',,"'Any process that modulates the frequency, rate or extent of the regulated release of a hormone from a cell.'",http://purl.obolibrary.org/obo/GO_0010646	http://purl.obolibrary.org/obo/GO_0023051	http://purl.obolibrary.org/obo/GO_1903530	http://purl.obolibrary.org/obo/GO_0065008
http://purl.obolibrary.org/obo/GO_0046889,'positive regulation of lipid biosynthetic process',,"'Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids.'",http://purl.obolibrary.org/obo/GO_0045834	http://purl.obolibrary.org/obo/GO_0009891	http://purl.obolibrary.org/obo/GO_0046890
http://purl.obolibrary.org/obo/GO_0046890,'regulation of lipid biosynthetic process',,"'Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids.'",http://purl.obolibrary.org/obo/GO_0019216	http://purl.obolibrary.org/obo/GO_0009889
http://purl.obolibrary.org/obo/GO_0046907,'intracellular transport',,'The directed movement of substances within a cell.',http://purl.obolibrary.org/obo/GO_0051649	http://purl.obolibrary.org/obo/GO_0006810	http://purl.obolibrary.org/obo/GO_0051641
http://purl.obolibrary.org/obo/GO_0046942,'carboxylic acid transport',,"'The directed movement of carboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-).'",http://purl.obolibrary.org/obo/GO_0071702
http://purl.obolibrary.org/obo/GO_0048008,'platelet-derived growth factor receptor signaling pathway',,'The series of molecular signals generated as a consequence of a platelet-derived growth factor receptor binding to one of its physiological ligands.',http://purl.obolibrary.org/obo/GO_0007169
http://purl.obolibrary.org/obo/GO_0048013,'ephrin receptor signaling pathway',,'The series of molecular signals generated as a consequence of an ephrin receptor binding to an ephrin.',http://purl.obolibrary.org/obo/GO_0007169
http://purl.obolibrary.org/obo/GO_0048015,'phosphatidylinositol-mediated signaling',,'A series of molecular signals in which a cell uses a phosphatidylinositol-mediated signaling to convert a signal into a response. Phosphatidylinositols include phosphatidylinositol (PtdIns) and its phosphorylated derivatives.',http://purl.obolibrary.org/obo/GO_0035556
http://purl.obolibrary.org/obo/GO_0048146,'positive regulation of fibroblast proliferation',,"'Any process that activates or increases the frequency, rate or extent of multiplication or reproduction of fibroblast cells.'",http://purl.obolibrary.org/obo/GO_0042127	http://purl.obolibrary.org/obo/GO_0008284
http://purl.obolibrary.org/obo/GO_0048148,'behavioral response to cocaine',,'Any process that results in a change in the behavior of an organism as a result of a cocaine stimulus.',http://purl.obolibrary.org/obo/GO_0030534
http://purl.obolibrary.org/obo/GO_0048149,'behavioral response to ethanol',,'Any process that results in a change in the behavior of an organism as a result of an ethanol stimulus.',http://purl.obolibrary.org/obo/GO_0030534
http://purl.obolibrary.org/obo/GO_0048513,'animal organ development',,"'Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.'",http://purl.obolibrary.org/obo/GO_0048856
